Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
6c569f88375596b8581753499cdb5cc5	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Candidatus Hepatoplasma; s__	0.9954232822947915
dc45836d3d002d94ccd4e0ef1ab69bf5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999980151024291
087fa93f1bd64ae835b8f4d60238ac0e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__	0.9354197445965725
979a338c60ecb875c9fe2b8f2d4818be	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9992581817910836
d54645faae913455e6ba64bfea83254f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	0.999999987508028
e195d8d2b9f437d2849680ad7d1f4be3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__	0.9326509633446289
96d0956f8d33f8c0e8c44d79833142e2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9999657107429283
9c3a298e72a7dde1296d6a2cd1553d5a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.8635485723303904
faad5c99c6a6d6a6733e77b66fae055e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__tapetis	0.9873527430584497
eac2b89b2616b3360bdff6fd5e389c30	k__Bacteria; p__Bacteroidetes	0.7527579825319375
533cae57ddc4217dc58585d36a8fc86c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__tapetis	0.9880160319151449
759f0829a47cc2f63d654fced3407dd7	k__Bacteria	0.9999998118800038
21fd1b59a784e2b8af3fb86ec351f65b	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__	0.7969558053702592
